uid,name,url,latitude,longitude,zipcode,rating,cluster,starting_price,res_score,bus_score,subway_score,traffic_score,res_score_raw,bus_score_raw,subway_score_raw
106,Mandalay on the Hudson,https://s3-media1.fl.yelpcdn.com/bphoto/8Gs8lHXQaCdzU5lSbFcbTw/o.jpg,40.721647,-74.033125,7302,4,121,1166.666667,2.671032869,3.90775189,4.497632071,4.202691981,53.42065738,78.1550378,89.95264142
107,Watermark LIC,https://s3-media2.fl.yelpcdn.com/bphoto/Io65iFbW-jRL8WkTgYO2cw/o.jpg,40.746896,-73.9416307,11101,5,23,2240.838918,3.483845042,3.458948268,1.060167807,2.259558037,69.67690083,69.17896535,21.20335613
108,Frontier Luxury Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/PLBz1qGbDaxyAjCE3_MmXA/o.jpg,40.74864152,-73.97553988,10016,4.5,88,1600.793709,5,3.916074611,1.468457437,2.692266024,100,78.32149222,29.36914874
109,Harrison Urby,https://s3-media1.fl.yelpcdn.com/bphoto/w4G1njuxWQRqaIYh7UzydQ/o.jpg,40.74099,-74.15966,7029,4,183,875,1.767908234,0,3.069964859,1.534982429,35.35816467,0,61.39929717
110,The Apartment,https://s3-media3.fl.yelpcdn.com/bphoto/NU2MEXi50VOoKbS0hxPFtg/o.jpg,40.74090576,-74.00679016,10014,3.5,122,1119.465152,1.695658263,3.466297519,2.090189366,2.778243442,33.91316525,69.32595037,41.80378731
111,The Colorado,https://s3-media4.fl.yelpcdn.com/bphoto/yI5BcZTFD3jll-6KgH2CBw/o.jpg,40.77872101,-73.95357842,10028,4,45,1573.88169,1.5,0,3.166286899,1.58314345,30,0,63.32573798
112,Mantena Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/oU0tvRgPQA6jWVjsJoAtdQ/o.jpg,40.756128,-73.996423,10018,3.5,34,1166.666667,3.409953026,3.782132276,1.327954943,2.55504361,68.19906051,75.64264552,26.55909886
113,Kings and Queens Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/3ae8rXPYX8BnQD7VwnJccw/o.jpg,40.729032,-73.858493,11374,1.5,69,2258.441572,2.671032869,3.736765394,0.115611699,1.926188547,53.42065738,74.73530788,2.312233987
114,Chelsea Stratus Condo,https://s3-media4.fl.yelpcdn.com/bphoto/NyFWp687ItCjJZxLE2TLyg/o.jpg,40.74401,-73.9924,10011,5,146,1767.915245,3.296273002,3.84711565,2.271674511,3.059395081,65.92546003,76.942313,45.43349022
115,TOWNSEND,https://s3-media4.fl.yelpcdn.com/bphoto/jy45VLtmg3BNs-Njh0459Q/o.jpg,40.75493,-73.99431,10018,4,34,3999,3.409953026,3.635018336,1.870478029,2.752748182,68.19906051,72.70036672,37.40956057
116,Halo,https://s3-media3.fl.yelpcdn.com/bphoto/zjBuWuAPE5NFjvKyX4iZWg/o.jpg,40.7464762,-73.9406585,11101,2,23,2048.826215,3.483845042,3.753063078,1.372557503,2.562810291,69.67690083,75.06126156,27.45115006
117,The Nathaniel,https://s3-media2.fl.yelpcdn.com/bphoto/ovcHmpFKRywDOX1CZhywxA/o.jpg,40.7321287,-73.9886136,10003,2,16,1380.418042,3.135496968,3.830488777,0.778867154,2.304677965,62.70993935,76.60977554,15.57734307
118,NYC Brooklyn Apartment & Bed and Breakfast,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.687489,-73.9764947,11217,4,190,1166.510183,2.045792737,3.857993681,2.415950523,3.136972102,40.91585473,77.15987361,48.31901046
119,The Lexington,https://s3-media4.fl.yelpcdn.com/bphoto/MWONxcdmYqGRM5bG5TUizA/o.jpg,40.7452803,-74.0351007,7030,5,167,1300,4.296657214,3.657844323,4.598316351,4.128080337,85.93314427,73.15688645,91.96632701
120,Skygroup,https://s3-media3.fl.yelpcdn.com/bphoto/4rbpevveNn59UmLdcU_soA/o.jpg,40.7168007,-74.0035172,10013,5,194,4250,1.5,3.80549642,1.713643497,2.759569959,30,76.1099284,34.27286994
121,West 54th Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/2cXI0xVga1Ll0ua_kfkGgg/o.jpg,40.7675688,-73.9901193,10019,3.5,90,1350,3.212907651,0,2.032744339,1.016372169,64.25815301,0,40.65488677
122,Avalon Union,https://s3-media1.fl.yelpcdn.com/bphoto/ecK7amyO1dLYJTkOvsD0iw/o.jpg,40.708313,-74.27837,7083,4.5,26,4275,2.996157738,2.831604226,3.322490469,3.077047347,59.92315476,56.63208451,66.44980938
123,Big Apple Living,https://s3-media1.fl.yelpcdn.com/bphoto/efgNDZztRHsb1Mw6_oMXpA/o.jpg,40.746903,-73.988146,10001,3,146,1998.333333,3.296273002,3.80555971,2.980023098,3.392791404,65.92546003,76.1111942,59.60046195
124,60 Water Street Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/86cA6vMdmeiRbP8dWcOrHw/o.jpg,40.71424,-74.00642,11201,2.5,125,1050,3.646407476,3.835437305,3.388334509,3.611885907,72.92814952,76.7087461,67.76669018
125,Parker Towers,https://s3-media4.fl.yelpcdn.com/bphoto/4uFZwqmlz9kndz6EFeZ6xQ/o.jpg,40.72326,-73.84993,11375,4,149,1592.663108,3.296273002,0,3.271498998,1.635749499,65.92546003,0,65.42997996
126,LeFrak City,https://s3-media2.fl.yelpcdn.com/bphoto/BWwTRKNsr4maLrQfQzlDtw/o.jpg,40.735235,-73.86418,11368,2,69,2032.006732,2.671032869,3.511484508,3.244698139,3.378091323,53.42065738,70.22969015,64.89396277
127,REAL New York,https://s3-media3.fl.yelpcdn.com/bphoto/08x9bki_QHX5R7aIkxvwAA/o.jpg,40.7204931,-73.98816101,10002,4.5,141,2329.584533,2.43880082,3.674856505,1.807769879,2.741313192,48.7760164,73.49713009,36.15539758
128,Modera Lofts,https://s3-media4.fl.yelpcdn.com/bphoto/s49PIN2tshC82XjbIZ3nZw/o.jpg,40.720073,-74.037837,7302,3.5,84,1050,1.5,3.790783909,1.960607492,2.8756957,30,75.81567818,39.21214983
129,777 6th Avenue Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/1_I6n8I6c7PZuzk_t_mRKA/o.jpg,40.74525,-73.9915,10001,3.5,146,1900,3.296273002,3.479477059,1.125797581,2.30263732,65.92546003,69.58954117,22.51595161
130,The Caroline,https://s3-media4.fl.yelpcdn.com/bphoto/0bPSfOViiQQ1lwTMBoMVNQ/o.jpg,40.74252,-73.9923,10010,3.5,146,1700,3.296273002,2.814104862,3.276720987,3.045412924,65.92546003,56.28209724,65.53441973
131,Silver Towers,https://s3-media1.fl.yelpcdn.com/bphoto/VMIC9hYpPjwRCca8KY1VNw/o.jpg,40.76085065,-73.99916414,10036,3.5,155,6666.666667,3.296273002,3.635623927,1.940078785,2.787851356,65.92546003,72.71247854,38.8015757
132,Waterline Square Luxury Rentals,https://s3-media3.fl.yelpcdn.com/bphoto/uCUahobpVApU76YPfIWs7g/o.jpg,40.77321,-73.9907,10069,4.5,90,1266.666667,3.212907651,3.62145301,0.530541415,2.075997213,64.25815301,72.4290602,10.6108283
133,Hayden,https://s3-media3.fl.yelpcdn.com/bphoto/_t9iT4yRX71f5fMzNuvQVw/o.jpg,40.7476557,-73.9426293,11101,3,23,2191.672275,3.483845042,3.304497673,3.876366625,3.590432149,69.67690083,66.08995345,77.52733249
134,25 Jay Street,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7041884,-73.9864537,11201,2,80,1900,4.296657214,2.955845516,2.540493466,2.748169491,85.93314427,59.11691031,50.80986931
135,Jackson Park,https://s3-media4.fl.yelpcdn.com/bphoto/OSUmBww7NCoQH6suj2Q_2g/o.jpg,40.7485123,-73.9380978,11101,2,23,965,3.483845042,3.79469522,2.573872838,3.184284029,69.67690083,75.8939044,51.47745675
136,Parc East Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/RFpIgcABYrzVKIRxFgKH3A/o.jpg,40.7402116,-73.9795594,10016,2.5,2,1018.560295,5,3.89640418,1.52951059,2.712957385,100,77.9280836,30.59021179
137,House 39,https://s3-media1.fl.yelpcdn.com/bphoto/U-WouTDyTe6yujwgTEp_hQ/o.jpg,40.74849611,-73.9746775,10016,2,88,2437.324498,5,3.547131973,1.455031864,2.501081919,100,70.94263946,29.10063728
138,The Solaire,https://s3-media2.fl.yelpcdn.com/bphoto/9MU9WAFVyU_UwGV-Uz_aQQ/o.jpg,40.716602,-74.016106,10282,3.5,125,1066.666667,3.646407476,3.80838151,1.984614408,2.896497959,72.92814952,76.1676302,39.69228815
139,Alexander,https://s3-media1.fl.yelpcdn.com/bphoto/7UUEC7K_ELSp600-8N1l6Q/o.jpg,40.73240318,-73.86302823,11374,3.5,69,1650,2.671032869,3.603248768,0.987253654,2.295251211,53.42065738,72.06497536,19.74507307
140,Cooper & Cooper Real Estate,https://s3-media3.fl.yelpcdn.com/bphoto/EM6HJ4CUxnrBAMpkbZUVNQ/o.jpg,40.7513773,-73.9924884,10119,5,34,1100,3.409953026,3.684885582,3.794442137,3.73966386,68.19906051,73.69771164,75.88884274
141,Highline Residential,https://s3-media2.fl.yelpcdn.com/bphoto/zBx4KEQf3L0fO7n00UsQgQ/o.jpg,40.7504361,-73.9841508,10018,3.5,98,1400,1.858220697,3.858194403,1.572653013,2.715423708,37.16441394,77.16388806,31.45306025
142,MetroNest,https://s3-media1.fl.yelpcdn.com/bphoto/S5hNf2Htgsob7n334whsgQ/o.jpg,40.73014,-73.994141,10003,1,33,2000.032438,5,3.792571876,0.311268529,2.051920202,100,75.85143751,6.225370581
143,Two Trees Management,https://s3-media3.fl.yelpcdn.com/bphoto/6zkd2g6vQiNi_K8SdDU-SQ/o.jpg,40.7028816,-73.9904334,11201,2.5,160,1833.333333,1.5,3.462676298,1.393691164,2.428183731,30,69.25352596,27.87382328
144,Wood Vitalize,https://s3-media2.fl.yelpcdn.com/bphoto/hQtRIR2Dsrv04kGLbYYRaA/o.jpg,40.77481079,-73.95900726,10075,5,45,1317.774822,1.5,3.178808019,3.787869949,3.483338984,30,63.57616037,75.75739897
145,Avalon Clinton,https://s3-media2.fl.yelpcdn.com/bphoto/w3Q-sWgYvLH35Gy7wRwH4g/o.jpg,40.7663868,-73.9915846,10019,4.5,90,1000,3.212907651,3.863874273,2.098212214,2.981043243,64.25815301,77.27748546,41.96424427
146,Hudson View Gardens,https://s3-media2.fl.yelpcdn.com/bphoto/G5vFXf4klaY-Ec8je0o4xA/o.jpg,40.85228,-73.93893,10033,5,192,1296.751378,4.296657214,3.491014951,4.235340103,3.863177527,85.93314427,69.82029902,84.70680206
147,OHM,https://s3-media4.fl.yelpcdn.com/bphoto/-PCGq24VVL-7gPisdP9kZg/o.jpg,40.75301355,-74.00373549,10001,3.5,150,1899,3.93540736,3.685660557,4.326090206,4.005875381,78.70814719,73.71321114,86.52180411
148,Crescent Club,https://s3-media3.fl.yelpcdn.com/bphoto/0SGFiMupoFHJsWhNH8KVxQ/o.jpg,40.7514791,-73.9395537,11101,3,23,1650,3.483845042,3.693422212,1.851926456,2.772674334,69.67690083,73.86844423,37.03852912
149,The Eagle,https://s3-media4.fl.yelpcdn.com/bphoto/HTMeUBB6kNyq68O5Kle7fQ/o.jpg,40.69326,-73.9819,11201,2,40,1300,1.5,3.731939123,0.838896877,2.285418,30,74.63878246,16.77793754
150,Chelsea Landmark,https://s3-media2.fl.yelpcdn.com/bphoto/eID_Pk3pJpCBpJELD5I2TQ/o.jpg,40.74427987,-73.9912341,10010,3,146,1122,3.296273002,3.887409446,0,1.943704723,65.92546003,77.74818891,0
151,AVA High Line,https://s3-media3.fl.yelpcdn.com/bphoto/_mwnGV287sFnjuUTtsNWBQ/o.jpg,40.751483,-74.002839,10001,3.5,150,2295,3.93540736,3.319772392,1.507753892,2.413763142,78.70814719,66.39544783,30.15507783
152,Longacre House Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/6vrihyQnLn6Wl5fJm7gfxw/o.jpg,40.76254,-73.98644,10019,3.5,184,2000,2.671032869,3.969211621,0,1.984605811,53.42065738,79.38423242,0
153,The Balton,https://s3-media2.fl.yelpcdn.com/bphoto/B08ZHY3Jq4Q-HfmREtGLlQ/o.jpg,40.8119639,-73.950885,10027,3,114,2211.760882,2.671032869,3.640977916,1.264496627,2.452737271,53.42065738,72.81955831,25.28993253
154,The Alabama,https://s3-media4.fl.yelpcdn.com/bphoto/KU6Pzt4upz37uIUy2KvGwg/o.jpg,40.73382,-73.9943,10003,2.5,16,2850,3.135496968,3.874423762,1.527396782,2.700910272,62.70993935,77.48847524,30.54793563
155,RiverHouse 11,https://s3-media3.fl.yelpcdn.com/bphoto/KwAqFmIea0Jx6XhTuQrsGw/o.jpg,40.773838,-74.012282,7086,3.5,29,1200,1.5,3.604141222,2.97691979,3.290530506,30,72.08282444,59.53839579
156,Sanctuary Guest Suites,https://s3-media4.fl.yelpcdn.com/bphoto/jm0FksYYieEhSakmZA_cPw/o.jpg,40.720008,-73.983032,10002,4.5,38,1650,2.129158088,3.82506105,4.352740249,4.088900649,42.58316175,76.501221,87.05480497
157,The Ashley,https://s3-media2.fl.yelpcdn.com/bphoto/3FBg3LbRXU7SkPvWdf658Q/o.jpg,40.77469,-73.99023,10069,3.5,90,937.5,3.212907651,0,5,2.5,64.25815301,0,100
158,View 34,https://s3-media2.fl.yelpcdn.com/bphoto/tt70Px4eHczB2pKvTm0slQ/o.jpg,40.74388996,-73.97273166,10016,2,88,2041.61825,5,3.356321506,2.36402877,2.860175138,100,67.12643012,47.2805754
159,Home New York,https://s3-media3.fl.yelpcdn.com/bphoto/epZ4Ns0ETuNJKbcp3LhEFQ/o.jpg,40.706496,-74.009113,10005,5,147,1000,5,3.878134082,4.343764452,4.110949267,100,77.56268163,86.87528904
160,BKLYN AIR,https://s3-media1.fl.yelpcdn.com/bphoto/vushGmUVfZkAEfQwGhaEeQ/o.jpg,40.6951294,-73.9830704,11201,3,40,1997.5,1.5,3.382374331,3.893769051,3.638071691,30,67.64748661,77.87538101
161,Bayside Bay Club,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77848,-73.7822599,11360,3,7,1591.166531,3.754782432,0,0.606041934,0.303020967,75.09564864,0,12.12083867
162,180 Montague Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/N-ATvPHSt2yUzuf9gJW0wA/o.jpg,40.6939717,-73.9917525,11201,3.5,19,2550,4.296657214,3.619108384,1.574135008,2.596621696,85.93314427,72.38216767,31.48270015
163,Instrata Brooklyn Heights,https://s3-media1.fl.yelpcdn.com/bphoto/xD8C0_ZvHh_86fZasFrO1g/o.jpg,40.69385814,-73.99229765,11201,1,19,1075,4.296657214,3.745926277,0.462903819,2.104415048,85.93314427,74.91852554,9.258076371
164,111 Worth Street Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/v4s-Uz_bF4cnTj3fRZHWOw/o.jpg,40.71584232,-74.00347777,10013,3,194,833.3333333,1.5,3.915787228,1.777592746,2.846689987,30,78.31574456,35.55185491
165,The Amberly Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/LJtRkCrd8lQTZGbmG8cBig/o.jpg,40.6983158,-73.9861812,11201,3.5,80,1000,4.296657214,3.718965389,0.200000411,1.9594829,85.93314427,74.37930778,4.000008219
166,Parkchester South Condominium,https://s3-media2.fl.yelpcdn.com/bphoto/GkMF22hTBsS0qyi5i-zh9w/o.jpg,40.841425,-73.860152,10462,1.5,65,1708.161782,2.400095479,3.70168984,4.087537592,3.894613716,48.00190957,74.03379679,81.75075183
167,Zeckendorf Towers,https://s3-media3.fl.yelpcdn.com/bphoto/eGVxg2b1wN1Xa3QiycRX5Q/o.jpg,40.73405,-73.98892,10003,3,16,1125,3.135496968,0,1.566706725,0.783353363,62.70993935,0,31.3341345
168,George Washington Apts,https://s3-media1.fl.yelpcdn.com/bphoto/yCGzRUAFVNyVlmY1OnQWYA/o.jpg,40.727073,-73.847434,11375,4.5,149,1982.514782,3.296273002,3.54666576,3.542185636,3.544425698,65.92546003,70.93331519,70.84371272
169,Leonard Pointe,https://s3-media2.fl.yelpcdn.com/bphoto/C4pKooskx0rgO4zMa5yhoA/o.jpg,40.71816,-73.9485,11211,5,14,2750,2.345908001,3.488431173,3.292276102,3.390353637,46.91816001,69.76862346,65.84552203
170,New York by Gehry,https://s3-media1.fl.yelpcdn.com/bphoto/9tnWgvY_uSgRCNECxCjo5A/o.jpg,40.71073331,-74.00578551,10038,2.5,105,900,1.5,3.549157365,2.888274352,3.218715859,30,70.9831473,57.76548704
171,BKLYN  Gold,https://s3-media1.fl.yelpcdn.com/bphoto/HgEphIITIjfbNGGF-HuQnA/o.jpg,40.69629,-73.98274,11201,2.5,80,1875,4.296657214,3.728945527,0,1.864472763,85.93314427,74.57891053,0
172,2222 Jackson,https://s3-media3.fl.yelpcdn.com/bphoto/a7zMZ00vRzeJGzRnWdzf9g/o.jpg,40.744953,-73.946495,11101,5,23,1000,3.483845042,3.645613789,4.173349568,3.909481679,69.67690083,72.91227578,83.46699136
173,AVE Union,https://s3-media2.fl.yelpcdn.com/bphoto/G3f9LJszO53iCZJUo27DXQ/o.jpg,40.6832838,-74.2374559,7083,3.5,61,1825,3.212907651,3.306088641,1.598942494,2.452515567,64.25815301,66.12177281,31.97884988
174,Parkside Brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/DIdZK96G4CIXJo6hiNdLyg/o.jpg,40.6535993,-73.9643222,11226,2.5,85,1583.632185,1.5,3.54334372,2.395968615,2.969656167,30,70.86687439,47.9193723
175,NY Casa Group,https://s3-media3.fl.yelpcdn.com/bphoto/MdXfTeEKorIe0cgtY_SbGw/o.jpg,40.7023659,-73.9888,11201,4.5,80,2375,4.296657214,2.818157918,5,3.909078959,85.93314427,56.36315836,100
176,The Capitol,https://s3-media1.fl.yelpcdn.com/bphoto/kfbNPbInoegc7DYJxlCk6g/o.jpg,40.7449785,-73.9910454,10001,3.5,146,1350,3.296273002,3.891022293,2.32529509,3.108158692,65.92546003,77.82044586,46.5059018
177,Triplemint - New York,https://s3-media3.fl.yelpcdn.com/bphoto/XhN7QVuQMIidzUbpfNST6w/o.jpg,40.73892,-73.99257,10011,4.5,16,3660,3.135496968,3.609518868,3.422179181,3.515849024,62.70993935,72.19037735,68.44358361
178,Tribeca House - 50 Murray,https://s3-media4.fl.yelpcdn.com/bphoto/DVFX4E9kn6UxeyWtFDvPag/o.jpg,40.713914,-74.009647,10007,3,125,850,3.646407476,3.753385481,3.561261774,3.657323627,72.92814952,75.06770962,71.22523547
179,420 Kent,https://s3-media3.fl.yelpcdn.com/bphoto/C04KOswTwfA2zIHg5DphLg/o.jpg,40.70993642,-73.96860741,11249,1.5,39,1499,2.129158088,1.898347214,1.81881002,1.858578617,42.58316175,37.96694427,36.3762004
180,Mercer Arms,https://s3-media3.fl.yelpcdn.com/bphoto/RV9Opod4iCkV1TiLszljFg/o.jpg,40.71824,-74.04476,7302,5,13,1750,1.5,3.698291168,1.818205585,2.758248376,30,73.96582335,36.3641117
181,Park + Garden,https://s3-media4.fl.yelpcdn.com/bphoto/B2TeCexh7ScWIJmuMIh2tA/o.jpg,40.75445,-74.0282299,7030,4.5,106,2290,2.400095479,2.467613885,3.401426624,2.934520254,48.00190957,49.35227769,68.02853247
182,One Carnegie Hill,https://s3-media4.fl.yelpcdn.com/bphoto/GRU-MPSbTLoZYLxeQXQ6gA/o.jpg,40.7851883,-73.947418,10128,3.5,115,1609.942844,2.129158088,0,5,2.5,42.58316175,0,100
183,15 Park Row,https://s3-media1.fl.yelpcdn.com/bphoto/Wt7t8ykN1bv8IJMfQ8MXFg/o.jpg,40.71134,-74.0079,10038,1,105,5995,1.5,3.214314764,3.00347922,3.108896992,30,64.28629527,60.0695844
184,Parc Cameron Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/Ng5K4rLRPGekcVkWEkxhoA/o.jpg,40.7859464,-73.9741874,10024,4,94,1895.599039,1.5,3.930926724,0,1.965463362,30,78.61853447,0
185,Boulevard Gardens,https://s3-media1.fl.yelpcdn.com/bphoto/Xav4h47QrxVW-tu7oZO3sw/o.jpg,40.75992,-73.879757,11377,4,166,1874.580676,3.296273002,0,3.560046192,1.780023096,65.92546003,0,71.20092384
186,22 River Terrace,https://s3-media3.fl.yelpcdn.com/bphoto/5cFBVPmcGpDdfj2Yhbxf1Q/o.jpg,40.717487,-74.015813,10282,2.5,125,1437.5,3.646407476,3.989139448,0,1.994569724,72.92814952,79.78278896,0
187,960 Willoughby Ave,https://s3-media4.fl.yelpcdn.com/bphoto/AYJ-LqeO127K0K0Qu7BuZQ/o.jpg,40.697948,-73.930181,11221,4.5,153,1330.524019,2.43880082,2.853949196,3.693747565,3.27384838,48.7760164,57.07898391,73.87495129
188,Savoy Park Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/wT8GEDRSZS7Uk_Gh2WaqAQ/o.jpg,40.81659,-73.93733,10037,2.5,172,1950,2.345908001,3.908570055,0,1.954285028,46.91816001,78.1714011,0
189,Kings & Queens Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/XFDoA5RA3WhE259_tmwiKA/o.jpg,40.587506,-73.955865,11235,2,178,2120.423085,1.695658263,0,3.403080131,1.701540066,33.91316525,0,68.06160262
190,The Duchess,https://s3-media1.fl.yelpcdn.com/bphoto/6Ka3lq6FaXQUl-eAWfl_aA/o.jpg,40.795299,-73.997641,7047,3.5,117,2495,2.671032869,3.843756726,2.510290761,3.177023743,53.42065738,76.87513451,50.20581522
191,Lenox,https://s3-media2.fl.yelpcdn.com/bphoto/dL7G7B4gLEr-8bNhXFKHPg/o.jpg,40.71478,-74.04184,7302,4,84,1650,1.5,3.774570271,0,1.887285136,30,75.49140542,0
192,Nolita Group,https://s3-media1.fl.yelpcdn.com/bphoto/hFM0dVO-yn2qxTD9CKwfSg/o.jpg,40.7208772,-73.9961678,10012,5,86,2199.768458,2.490407942,3.607642729,3.833478436,3.720560582,49.80815884,72.15285457,76.66956871
193,The Webster Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/ozxhhcioJjI7t3B-hIuvfQ/o.jpg,40.7538191,-73.9969614,10001,3.5,34,5500,3.409953026,3.534474491,0.780962562,2.157718526,68.19906051,70.68948982,15.61925123
194,Melar,https://s3-media4.fl.yelpcdn.com/bphoto/PAfBRZ-PKqeTC7eAYqTHLw/o.jpg,40.79282,-73.97368,10025,4,6,1350.649551,3.046176949,3.237439031,2.684122684,2.960780857,60.92353897,64.74878061,53.68245367
195,The Maximilian,https://s3-media2.fl.yelpcdn.com/bphoto/3Z4Xj0zzfBjEHSJKxzcB1w/o.jpg,40.74128,-73.95639,11101,4,142,1650,3.296273002,0,3.629630147,1.814815074,65.92546003,0,72.59260294
196,Denizen Bshwk,https://s3-media3.fl.yelpcdn.com/bphoto/9GCffoJNpGWhvFS1aYpHzw/o.jpg,40.700488,-73.9337622,11206,2,153,1169.575899,2.43880082,0,3.245535387,1.622767694,48.7760164,0,64.91070774
197,The Archive,https://s3-media1.fl.yelpcdn.com/bphoto/SYH3et2bmClaQ0klxhBwmw/o.jpg,40.73225661,-74.00798426,10014,1.5,101,1168.828972,1.5,3.134395332,3.8040309,3.469213116,30,62.68790663,76.080618
198,The Adele,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.72024,-73.97895,10009,3,154,951.3966471,3.296273002,3.198667975,5,4.099333988,65.92546003,63.9733595,100
199,235 Grand,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.715923,-74.04484,7302,5,13,2500,1.5,3.124590345,3.558949868,3.341770106,30,62.49180689,71.17899735
200,Troy Towers,https://s3-media4.fl.yelpcdn.com/bphoto/ZQLv2U44uf-gHkY7Unx2Mg/o.jpg,40.761104,-74.02848,7087,5,106,1550,2.400095479,3.898032722,2.944142177,3.421087449,48.00190957,77.96065444,58.88284353
201,Tower 28,https://s3-media2.fl.yelpcdn.com/bphoto/xYcbd6_vFKRgCFNmTgeK5g/o.jpg,40.74942111,-73.93967916,11101,2.5,23,1266.666667,3.483845042,2.477539362,2.937376262,2.707457812,69.67690083,49.55078724,58.74752523
202,Jersey City Urby,https://s3-media2.fl.yelpcdn.com/bphoto/Oo5mR1QsMaH1R0veAvCtCg/o.jpg,40.720188,-74.034312,7311,3.5,121,2935,2.671032869,3.926055653,1.436783037,2.681419345,53.42065738,78.52111306,28.73566074
203,Roomrs,https://s3-media4.fl.yelpcdn.com/bphoto/167vH_kuR1RMhzI2jYJ8Yw/o.jpg,40.718217,-73.9585565,11249,4,140,2100,3.483845042,3.842539466,0.256483718,2.049511592,69.67690083,76.85078932,5.129674365
204,Gateway,https://s3-media3.fl.yelpcdn.com/bphoto/npFJ-DSH4f4aoE3wGvKGfA/o.jpg,40.712019,-74.017261,10280,3,5,1400,2.523248838,3.827170235,1.793359813,2.810265024,50.46497676,76.5434047,35.86719626
205,Staten Island Urby,https://s3-media1.fl.yelpcdn.com/bphoto/KK2gicsJbaI1LNNyilZbIA/o.jpg,40.628903,-74.074141,10304,3.5,87,1418.566262,2.535564174,3.456386561,3.684234975,3.570310768,50.71128348,69.12773122,73.68469949
206,Vantage Collection,https://s3-media3.fl.yelpcdn.com/bphoto/bpAfjE8XyNBc0cntLBedng/o.jpg,40.713728,-74.0446583,7302,4,13,1650,1.5,0,1.26185009,0.630925045,30,0,25.23700179
207,21 West,https://s3-media4.fl.yelpcdn.com/bphoto/GqLwvo3ByIQVfka9OkgU9Q/o.jpg,40.7064307,-74.01559219,10006,3.5,5,1513.422496,2.523248838,3.582082869,1.359462395,2.470772632,50.46497676,71.64165738,27.1892479
208,184 Kent Avenue Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/4kVeqNYVLQkHfKL1x6nr1g/o.jpg,40.71886508,-73.96439043,11211,2.5,140,3950,3.483845042,0,3.519920612,1.759960306,69.67690083,0,70.39841223
209,ARO,https://s3-media2.fl.yelpcdn.com/bphoto/IdkbSt6MUiYuJRr4Ai6_jg/o.jpg,40.76371799,-73.98399178,10019,2.5,184,1150,2.671032869,0,1.754921542,0.877460771,53.42065738,0,35.09843084
210,Ten23 Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/pMbEl4yJmQueKPRlyiueyw/o.jpg,40.7475705,-74.0047154,10011,4.5,150,1855.718154,3.93540736,0,0,0,78.70814719,0,0
211,Nooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/F1CUCS4dgWsCwW7zPneg_g/o.jpg,40.722468,-73.949749,11222,4.5,99,2325,3.483845042,1.486673194,2.935812733,2.211242963,69.67690083,29.73346387,58.71625466
212,Windsor Court,https://s3-media2.fl.yelpcdn.com/bphoto/-LvZieeWpCNIMw0vX9rkBA/o.jpg,40.7443751,-73.9804654,10016,2,2,1798.419632,5,2.838977207,2.954805375,2.896891291,100,56.77954414,59.09610749
213,The Exo,https://s3-media4.fl.yelpcdn.com/bphoto/IUrEvR55-iIjWC-BEsHYsQ/o.jpg,40.7726018,-73.9259949,11102,3,157,2168.407662,2.400095479,3.837414849,1.765767711,2.80159128,48.00190957,76.74829698,35.31535422
214,QLIC,https://s3-media3.fl.yelpcdn.com/bphoto/qm1vgPg7yDtjWg-auywLag/o.jpg,40.7517642,-73.9408812,11101,2.5,23,1600,3.483845042,3.377362048,5,4.188681024,69.67690083,67.54724095,100
215,W Residence,https://s3-media3.fl.yelpcdn.com/bphoto/EWqYPP8KnQMfpjbc2Vmgyw/o.jpg,40.70915985,-74.01371002,10006,3.5,5,1400,2.523248838,0,3.279451436,1.639725718,50.46497676,0,65.58902871
