,name,latitude,longitude,zipcode,rating,categories,transactions,cluster,centroids
878,Arepas TO GO,40.75316566,-73.90678375,11377,4,"[{'alias': 'colombian', 'title': 'Colombian'}]","['pickup', 'delivery']",48,0
879,Mr. Jones Supper Club,40.7317819,-74.0025704,10014,5,"[{'alias': 'australian', 'title': 'Australian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",[],33,0
880,Shelsky's of Brooklyn Appetizing & Delicateseen,40.689386,-73.9922942,11201,4,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'bagels', 'title': 'Bagels'}]","['pickup', 'delivery']",19,1
881,Longevousjoy,40.61312,-73.98246,11204,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",[],57,0
882,Quesadillas Do?a Maty,40.7972183,-73.9390182,10029,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],28,0
883,Brooklyn Pizzeria,40.67087,-73.93343,11213,1.5,"[{'alias': 'pizza', 'title': 'Pizza'}]","['pickup', 'delivery']",156,1
884,Coney Shack,40.76140852,-73.98063545,10019,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],30,0
885,Rosa's Pizza,40.72697,-73.89564,11378,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",[],96,0
886,Sobre Masa,40.70634,-73.93136,11237,5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",[],103,0
887,No Ho Juice Bar & Deli,40.7266505,-73.9968021,10012,4.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",['delivery'],33,0
888,SS Seafood House,40.681495,-73.9346,11233,5,"[{'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",119,0
889,Lizzmonade,40.70286562,-73.99524,11201,4,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bars', 'title': 'Bars'}]",[],160,0
890,OK Indo - Kirula Enterprise,40.7367128,-73.8746599,11373,4,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],118,0
891,New Ah Ping Snacketeria,40.714019,-73.995353,10002,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",[],62,0
892,Oh K-Dog,40.85201,-73.97264,7024,4.5,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],36,0
893,Tammam Cafe,40.672205,-73.9501378,11216,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]","['pickup', 'delivery']",145,0
894,Sant Ambroeus Brookfield,40.713713,-74.014797,10281,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",['delivery'],5,0
895,Hot Mini Cakes,40.71838808,-73.99465624,10002,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",[],86,0
896,Brooklyn Grange Farm & Farmstand,40.65906201,-74.0032047,11232,4.5,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",[],8,0
897,Frost Restaurant,40.7183945,-73.9434941,11211,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",['delivery'],198,0
898,Zaza Exotic,40.7175531,-73.95846752,11249,3.5,"[{'alias': 'importedfood', 'title': 'Imported Food'}, {'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",[],140,1
899,GFG Bakery Cafe,40.71025,-74.00561,10038,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",105,0
900,MUD,40.72905,-73.98668,10003,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",[],109,0
901,Baraka Buffet Restaurant,40.81688,-73.94605,10039,4.5,"[{'alias': 'african', 'title': 'African'}, {'alias': 'buffets', 'title': 'Buffets'}]",[],172,0
902,Brooklyn Bodega Sub Hub,40.66224,-73.98529,11215,5,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",['delivery'],182,0
903,La Trafila,40.66838343,-73.99454769,11215,5,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}]",[],97,0
904,Sabor Caribeno,40.69479,-73.93162,11221,4,"[{'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",153,1
905,Chuan Jiang Hu BBQ,40.64386521,-74.0011849,11220,4.5,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bbq', 'title': 'Barbeque'}]",['delivery'],31,0
906,Arepas TO GO,40.75316566,-73.90678375,11377,4,"[{'alias': 'colombian', 'title': 'Colombian'}]","['pickup', 'delivery']",48,0
907,Mr. Jones Supper Club,40.7317819,-74.0025704,10014,5,"[{'alias': 'australian', 'title': 'Australian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",[],33,0
908,Shelsky's of Brooklyn Appetizing & Delicateseen,40.689386,-73.9922942,11201,4,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'bagels', 'title': 'Bagels'}]","['pickup', 'delivery']",19,0
909,Longevousjoy,40.61312,-73.98246,11204,3.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",[],57,0
910,Quesadillas Do?a Maty,40.7972183,-73.9390182,10029,4,"[{'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],28,0
911,Brooklyn Pizzeria,40.67087,-73.93343,11213,1.5,"[{'alias': 'pizza', 'title': 'Pizza'}]","['pickup', 'delivery']",156,0
912,Coney Shack,40.76140852,-73.98063545,10019,4.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],30,0
913,Rosa's Pizza,40.72697,-73.89564,11378,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",[],96,0
914,Sobre Masa,40.70634,-73.93136,11237,5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",[],103,0
915,Genesis House,40.74149,-74.00846,10014,4,"[{'alias': 'korean', 'title': 'Korean'}]",[],122,0
916,No Ho Juice Bar & Deli,40.7266505,-73.9968021,10012,4.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",['delivery'],33,1
917,SS Seafood House,40.681495,-73.9346,11233,5,"[{'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",119,0
918,Lizzmonade,40.70286562,-73.99524,11201,4,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bars', 'title': 'Bars'}]",[],160,0
919,OK Indo - Kirula Enterprise,40.7367128,-73.8746599,11373,4,"[{'alias': 'grocery', 'title': 'Grocery'}]",[],118,0
920,New Ah Ping Snacketeria,40.714019,-73.995353,10002,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",[],62,0
921,Oh K-Dog,40.85201,-73.97264,7024,4.5,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],36,0
922,Who's Jac W,40.77665137,-73.95241412,10028,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",[],162,0
923,Sant Ambroeus Brookfield,40.713713,-74.014797,10281,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",['delivery'],5,0
924,Hot Mini Cakes,40.71838808,-73.99465624,10002,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",[],86,0
925,Brooklyn Grange Farm & Farmstand,40.65906201,-74.0032047,11232,4.5,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",[],8,0
926,Frost Restaurant,40.7183945,-73.9434941,11211,4,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",['delivery'],198,1
927,Zaza Exotic,40.7175531,-73.95846752,11249,3.5,"[{'alias': 'importedfood', 'title': 'Imported Food'}, {'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}]",[],140,0
928,Emma's Torch,40.67996,-73.99478,11231,5,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",['delivery'],59,0
929,La Unica Birrieria,40.67167228,-73.95774711,11238,3.5,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],3,0
930,Xi'an Famous Foods,40.7475637,-73.9417967,11101,4,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",[],23,0
931,Now or Never Coffee,40.72295,-74.00456,10013,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],194,1
932,Simon's BBQ,40.6416092,-74.0027924,11220,4,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}]",[],31,0
933,Amarin Cafe,40.72345,-73.95087,11222,4,"[{'alias': 'thai', 'title': 'Thai'}]",['delivery'],99,0
934,Mike's Coffee Shop,40.68967341,-73.96530542,11205,4,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],73,0
935,Joe's Canteen,40.7124876,-74.0048032,10007,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],105,0
936,L'imprimerie,40.69927,-73.91287,11237,4.5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],130,0
937,New John's Deli,40.67327,-73.98972,11215,5,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",[],76,0
938,Korilla BBQ Food Truck,40.69246,-73.99036,11201,3.5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],19,0
939,Halal Food Cart,40.70242,-74.01284,10004,4.5,"[{'alias': 'halal', 'title': 'Halal'}]",[],147,0
940,Babe & Al,40.65482,-73.956588,11226,5,"[{'alias': 'cafes', 'title': 'Cafes'}]",[],148,0
941,City Cookhouse,40.79756727,-73.94850254,10026,2.5,"[{'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}]",[],28,0
942,Rosaria Incorporated Mamma,40.72343,-73.9396299,11222,5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",[],198,0
943,Tbaar Park Slope,40.67791,-73.97929,11217,5,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",[],76,1
944,Ru Yi Grocery,40.71443817,-73.990969,10002,5,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",[],62,1
945,Brooklyn Wing House,40.66888,-73.95084,11225,3,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","['pickup', 'delivery']",145,0
946,Reyes Deli & Grocery,40.66731,-73.99162,11215,4.5,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'tacos', 'title': 'Tacos'}]",[],97,0
947,Farra,40.717056,-74.00569763,10013,4.5,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",['delivery'],125,0
948,Kuro Obi - Essex Crossing,40.7182566,-73.9881462,10002,3.5,"[{'alias': 'ramen', 'title': 'Ramen'}]",[],141,0
949,El Gran Castillo De Jagua,40.676993,-73.971981,11238,4,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",['delivery'],134,0
950,Pedacito De Mexico II,40.74123,-73.91756,11377,5,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",[],135,0
951,Little House Cafe,40.74181281,-73.87464724,11373,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","['pickup', 'delivery']",118,0
952,Courtside Cafe,40.790428,-73.923936,10035,4,"[{'alias': 'food_court', 'title': 'Food Court'}]",[],199,1
953,Park Delicatessen,40.72573512,-73.9442773,11222,4.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'meats', 'title': 'Meat Shops'}]","['pickup', 'delivery']",198,0
954,Trump Grill,40.762429,-73.973795,10022,2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",[],66,0
955,Wong Kwong Hop,40.735727,-73.88152,11373,4.5,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],118,0
956,Trash Island,40.68396708,-73.92980284,11233,4.5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],119,0
957,Samuels Top Ranking Fish And Chips,40.6510696,-73.9464111,11203,4,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",[],148,0
958,Urbanspace Garment District,40.75478909,-73.98650303,7002,4,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",[],98,0
959,La Queen Tea House,40.63530133,-74.01112317,11220,3,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",['delivery'],151,0
960,Luckyim Thai,40.70658875,-74.00961304,10005,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'catering', 'title': 'Caterers'}]",[],147,0
961,Lutze Eats,40.7209111,-74.0323251,7302,4,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",[],121,1
962,Nyammings Caribbean Restaurant,40.68726,-73.95675,11238,4.5,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",['delivery'],11,1
963,Resobox  East Village,40.72482,-73.98779,10003,4.5,"[{'alias': 'culturalcenter', 'title': 'Cultural Center'}, {'alias': 'japanese', 'title': 'Japanese'}]","['pickup', 'delivery']",109,0
964,Paradise Deli,40.68847,-73.96266,11238,3.5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",['delivery'],73,1
965,Tsukushi,40.75414,-73.96648,10017,4,"[{'alias': 'japanese', 'title': 'Japanese'}]",[],104,0
966,Hadja Marley,40.68147,-73.95611,11238,4,"[{'alias': 'african', 'title': 'African'}]",[],113,1
967,The Salty Snapper,40.73205,-74.00215,10014,5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",[],33,0
968,The Roadside Grill,40.7685138,-73.965291,10065,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",['delivery'],66,0
969,Dutch Boy Burger,40.672248,-73.957839,11238,3,"[{'alias': 'burgers', 'title': 'Burgers'}]","['pickup', 'delivery']",3,0
970,Trini-Girl,40.67702881,-73.94996576,11216,3.5,"[{'alias': 'trinidadian', 'title': 'Trinidadian'}]",['delivery'],145,0
971,The Milk Truck,40.69419865,-73.99989783,11201,2.5,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",[],19,0
972,Philippine Bread House,40.73079,-74.05576,7306,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'filipino', 'title': 'Filipino'}]",['delivery'],110,0
973,Pho Cup,40.7232354,-73.9583513,11249,3,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",[],99,0
974,Xiao Li Zhi Jian Bing Cart,40.63940164,-74.0055005,11220,5,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",[],31,1
975,Club Room at Soho Grand,40.7220519,-74.0045064,10013,4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",[],194,1
976,Punjab On Third,40.73637,-73.98526,10003,3.5,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",['delivery'],16,0
977,Uncle Sam Mediterranean Food,40.76016,-73.96983,10022,5,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",66,0
978,GoGo-Gi,40.83799455,-73.94168969,10032,4,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'ramen', 'title': 'Ramen'}]",['delivery'],192,0
979,Sweet Corner,40.642812,-74.016868,11220,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",[],180,0
980,Burger UrWay,40.72575587,-73.95206016,11222,2,"[{'alias': 'burgers', 'title': 'Burgers'}]","['pickup', 'delivery']",99,0
981,Metro Cafeteria and Restaurant,40.66726611,-73.99685149,11232,5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",[],97,0
982,Looking Glass Bar,40.69457,-73.93051,11221,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",['delivery'],153,0
983,Heights Deli & Convenience,40.69529,-73.99563,11201,4.5,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",['delivery'],19,1
984,Chowking,40.703987,-74.098805,7305,2,"[{'alias': 'filipino', 'title': 'Filipino'}]",[],112,1
985,Belle Harlem,40.8173,-73.94171,10030,4.5,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",['delivery'],172,0
986,Loring Place,40.73293765,-73.99758608,10011,4.5,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'pizza', 'title': 'Pizza'}]",['delivery'],33,0
987,Brooklyn Braised,40.67998,-73.96295,11238,4.5,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'catering', 'title': 'Caterers'}]",[],113,0
988,Copacabana,40.75645633,-73.92938174,11106,4,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'buffets', 'title': 'Buffets'}]",['delivery'],72,0
989,Klein's,40.72087188,-73.9586929,11249,3.5,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",['delivery'],140,0
990,S & DAD Bakery,40.64728,-74.01976,11220,5,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",[],180,0
991,Soogil,40.72551,-73.98838,10003,4,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","['pickup', 'delivery']",109,0
992,K & B Caribbean Kitchen,40.670272,-73.94242,11213,4,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",[],46,0
993,Entwine,40.737398,-74.00796,10014,4,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","['pickup', 'delivery']",122,0
994,Rinc?n Melania,40.744785,-73.929137,11101,4.5,"[{'alias': 'latin', 'title': 'Latin American'}]","['pickup', 'delivery']",135,0
995,Bed-Stuy Fish Fry,40.68528592,-73.92075124,11233,2.5,"[{'alias': 'seafood', 'title': 'Seafood'}]","['pickup', 'delivery']",75,1
996,Salem's Hour,40.660554,-73.9507766,11225,4.5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",['delivery'],191,0
997,Casa Della Mozzarella Italian Deli,40.85533,-73.88742,10458,5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",['delivery'],186,0
998,Mamu Thai Noodle Truck,40.68075,-73.96612,11232,4,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'noodles', 'title': 'Noodles'}]",[],113,0
